"id","province","city","address","postalCode","longitude","latitude","price","buildingTypeId","tradeTypeId","listingDate","daysOnMarket","bedrooms","bathroomTotal","propertyType","ownerShipType"
"401022","Ontario","Toronto","426 Kingston Rd","M4L 1T9","-79.3048225","43.6769086","879000.00","3","1","2018-7-6","47","3 + 2","2","Single Family","Freehold"
"446519","Ontario","North York","1 Caldy Crt","M2L 2J5","-79.3877132","43.7589721","4288000.00","19","1","2018-8-3","19","6 + 2","7","Single Family",""
"594239","Ontario","Toronto","3001-28 Ted Rogers Way","M4Y 2J4","-79.3805814","43.6705467","560000.00","1","1","2018-7-26","6","1 + 1","1","Single Family","Condominium/Strata"
"702333","Ontario","Etobicoke","3307-1 Palace Pier Crt","M8V 3W9","-79.4726501","43.631471","519000.00","1","1","2018-8-9","15","1","1","Single Family","Condominium/Strata"
"680891","Ontario","Toronto","4101-386 Yonge St","M5B 0A5","-79.3826747","43.659329","3200.00","1","2","2018-8-12","12","2","2","Single Family","Condominium/Strata"
"513086","Ontario","Toronto","26-2335 Sheppard Ave W","M9M 0E6","-79.5334647","43.7347138","2300.00","6","2","2018-7-27","24","2","2","Single Family","Condominium/Strata"
"668345","Ontario","Etobicoke","2609-215 Sherway Gardens Rd","M9C 0A5","-79.5570952","43.6095324","1975.00","1","2","2018-7-17","16","1","1","Single Family","Condominium/Strata"
"551109","Ontario","Toronto","522-320 Richmond St E","M5A 1P9","-79.3689511","43.6538906","1800.00","1","2","2018-7-17","26","1","1","Single Family","Condominium/Strata"
"526038","Ontario","Toronto","2413-38 Elm St","M5G 2K5","-79.38364","43.6575994","2500.00","1","2","2018-8-18","11","1","2","Single Family","Condominium/Strata"
"778036","Ontario","Etobicoke","2105-5 Valhalla Inn Rd","M9B 0B1","-79.5598172","43.6402846","1980.00","1","2","2018-7-25","23","1 + 1","1","Single Family","Condominium/Strata"
"548279","Ontario","Toronto","1010-50 Charles St E","M4Y 0C3","-79.3837757","43.6695496","2000.00","1","2","2018-7-31","4","1","1","Single Family","Condominium/Strata"
"449557","Ontario","Toronto","3501-105 The Queensway Ave","M6S 5B5","-79.4706338","43.6361007","2050.00","1","2","2018-8-13","8","1","1","Single Family","Condominium/Strata"
"502298","Ontario","Etobicoke","1501-2212 Lake Shore Blvd W","M8V 1A4","-79.4824422","43.6225897","2400.00","1","2","2018-7-26","15","2","2","Single Family","Condominium/Strata"
"804442","Ontario","Toronto","722-560 Front St W","M5V 3N5","-79.4000933","43.6413078","2195.00","1","2","2018-6-28","61","1 + 1","1","Single Family","Condominium/Strata"
"556925","Ontario","Scarborough","921-181 Village Green Sq","M1S 0L3","-79.2815194","43.779207","399000.00","1","1","2018-7-31","22","2","2","Single Family","Condominium/Strata"
"592068","Ontario","Etobicoke","104-3835 Lake Shore Blvd W","M8W 1R2","-79.543454","43.5915245","2350.00","1","2","2018-7-27","12","3","2","Single Family","Condominium/Strata"
"593911","Ontario","North York","4 Madron Cres","M3J 1H9","-79.4976524","43.7569741","2800.00","3","2","2018-8-23","6","3 + 3","2","Single Family","Freehold"
"568053","Ontario","Scarborough","2606-25 Town Centre Crt","M1P 0B4","-79.2544413","43.7733252","2200.00","1","2","2018-8-25","4","1 + 1","1","Single Family","Condominium/Strata"
"608609","Ontario","North York","411-5500 Yonge St","M2N 7L1","-79.4154543","43.7782639","2150.00","1","2","2018-8-3","18","1 + 1","1","Single Family","Condominium/Strata"
"798176","Ontario","Etobicoke","45 Dashwood Cres","M9V 2N9","-79.555727","43.738885","639900.00","3","1","2018-5-16","78","3 + 3","2","Single Family","Freehold"
"773540","Ontario","Scarborough","51 Castleford Dr","M1T 3X4","-79.3101791","43.7728932","2550.00","3","2","2018-8-18","5","5","4","Single Family","Freehold"
"611633","Ontario","Scarborough","1713-8 Lee Centre Dr","M1H 3H8","-79.2475553","43.7808634","359900.00","1","1","2018-7-18","18","1 + 1","1","Single Family","Condominium/Strata"
"185533","Ontario","Scarborough","24 Muirlands Dr","M1V 2B4","-79.2673351","43.8237262","2100.00","3","2","2018-8-4","17","3 + 1","2","Single Family",""
"548290","Ontario","Toronto","119 Galley Ave","M6R 1H2","-79.4457244","43.6430421","1789000.00","3","1","2018-8-22","7","3 + 1","3","Single Family","Freehold"
"506650","Ontario","Toronto","385 Lansdowne Ave","M6H 3Y2","-79.4405023","43.6526096","1149000.00","3","1","2018-8-22","9","4","2","Single Family","Freehold"
"594719","Ontario","North York","1009-20 Olive Ave","M2N 7G5","-79.4145146","43.7791641","2000.00","1","2","2018-8-16","5","1","1","Single Family","Condominium/Strata"
"777935","Ontario","Toronto","925-68 Abell St","M6J 0A2","-79.4241905","43.6423708","625900.00","1","1","2018-6-12","63","2","2","Single Family","Condominium/Strata"
"358414","Ontario","North York","203-17 Kenaston Gdns","M2K 0B9","-79.3855003","43.7658605","585000.00","1","1","2018-6-29","34","2","2","Single Family","Condominium/Strata"
"556836","Ontario","North York","402-60 Byng Ave","M2N 7K3","-79.4128023","43.7774012","418000.00","1","1","2018-7-17","37","1","1","Single Family","Condominium/Strata"
"618894","Ontario","North York","1907-155 Beecroft Rd","M2N 7C6","-79.4135938","43.7655711","399900.00","1","1","2018-8-10","8","1","1","Single Family","Condominium/Strata"
"747813","Ontario","Toronto","A735-1100 King St W","M6K 1E6","-79.4224453","43.6402822","2070.00","1","2","2018-5-1","106","1","1","Single Family","Condominium/Strata"
"323664","Ontario","Scarborough","174 Canlish Rd","M1P 1T2","-79.2857881","43.757943","789000.00","3","1","2018-5-23","77","3 + 1","2","Single Family","Freehold"
"363926","Ontario","North York","22-73 Driftwood Ave","M3N 2M7","-79.5127102732658","43.7533048543726","420000.00","6","1","2018-6-28","55","3","2","Single Family","Condominium/Strata"
"601175","Ontario","Toronto","941-109 Front St E","M5A 4P7","-79.3709124","43.6493411","3100.00","1","2","2018-8-4","4","2 + 1","2","Single Family","Condominium/Strata"
"493108","Ontario","Toronto","1210-170 Bayview Ave","M5A 0M4","-79.3539119","43.6551919","2299.00","1","2","2018-8-8","21","1","1","Single Family","Condominium/Strata"
"371037","Ontario","North York","220-21 Olive Ave","M2N 4N4","-79.4134619","43.7788311","2100.00","6","2","2018-8-8","4","2","1","Single Family","Condominium/Strata"
"621116","Ontario","Toronto","425-22 Leader Lane","M5E 0B2","-79.3757259","43.6492612","449900.00","1","1","2018-8-2","12","1","1","Single Family","Condominium/Strata"
"373917","Ontario","North York","2007-155 Beecroft Rd","M2N 7C6","-79.4135938","43.7655711","415000.00","1","1","2018-5-26","84","1","1","Single Family","Condominium/Strata"
"673015","Ontario","Scarborough","1005 Warden Ave","M1R 2N9","-79.2914527","43.7380243","699900.00","3","1","2018-7-26","15","3 + 1","2","Single Family","Freehold"
"635176","Ontario","North York","2016-3035 Finch Ave W","M9M 0A3","-79.5632178","43.7456181","369997.00","6","1","2018-7-25","35","2","1","Single Family","Condominium/Strata"
"544479","Ontario","Toronto","223 Fern Ave","M6R 1K5","-79.4494551","43.6441032","929000.00","3","1","2018-8-25","6","3 + 2","3","Single Family","Freehold"
"428742","Ontario","Toronto","3606-5 Mariner Terr","M5V 3V6","-79.390406","43.6398896","2450.00","1","2","2018-8-11","4","1 + 1","1","Single Family","Condominium/Strata"
"435972","Ontario","Scarborough","49-401 Sewell'S Rd","M1B 5K6","-79.2103405","43.8166592","2400.00","6","2","2018-8-1","22","3 + 1","3","Single Family","Condominium/Strata"
"859382","Ontario","East York","617 Mortimer Ave","M4C 2J6","-79.3212528","43.6911768","799900.00","3","1","2018-7-13","29","2","2","Single Family","Freehold"
"466673","Ontario","North York","Ph 3-55 Ann O'Reilly Rd","M2J 0E1","-79.3293485","43.7736823","2500.00","1","2","2018-8-18","8","2","2","Single Family","Condominium/Strata"
"691814","Ontario","North York","303-35 Hollywood Ave","M2N 0A9","-79.4099902","43.7656853","499000.00","1","1","2018-7-12","29","1 + 1","1","Single Family","Condominium/Strata"
"733863","Ontario","Toronto","2708-375 King St W","M5V 1K1","-79.3929576","43.6457947","515000.00","1","1","2018-4-28","110","1","1","Single Family","Condominium/Strata"
"367595","Ontario","Etobicoke","82 Silverstone Dr","M9V 3G5","-79.589036","43.74789","679900.00","3","1","2018-8-23","6","3 + 1","2","Single Family","Freehold"
"726748","Ontario","East York","213-35 Brian Peck Cres","M4G 0A5","-79.3545641","43.7146689","2375.00","1","2","2018-7-31","9","2 + 1","2","Single Family","Condominium/Strata"
"432943","Ontario","North York","507-1201 Steeles Ave W","M2R 3K1","-79.4522231","43.7904569","2400.00","1","2","2018-7-28","5","2 + 1","2","Single Family","Condominium/Strata"
"582517","Ontario","Toronto","403-8 Mercer St","M5V 0C4","-79.3899085","43.6460058","649888.00","1","1","2018-7-28","13","1 + 1","1","Single Family","Condominium/Strata"
"738663","Ontario","Toronto","610-1638 Bloor St W","M6P 1A7","-79.4564877","43.6557182","2500.00","1","2","2018-8-11","11","2","2","Single Family","Condominium/Strata"
"298914","Ontario","North York","352 Byng Ave","M2N 4L5","-79.3920668","43.7820638","4670000.00","3","1","2018-5-23","90","4 + 1","6","Single Family","Freehold"
"598625","Ontario","Toronto","1016-230 Queens Quay W","M5J 1B5","-79.3837757","43.6397444","969000.00","1","1","2018-7-17","15","2","2","Single Family","Condominium/Strata"
"915661","Ontario","North York","703-5508 Yonge St","M2N 7L2","-79.4160704","43.7784374","1850.00","1","2","2018-8-1","21","1","1","Single Family","Condominium/Strata"
"350918","Ontario","Toronto","3607-80 John St","M5V 3X4","-79.3901821","43.6468092","659900.00","1","1","2018-8-17","13","1 + 1","1","Single Family","Condominium/Strata"
"368879","Ontario","Etobicoke","12 Valiant Rd","M8X 1P4","-79.5160142","43.6558458","3500.00","3","2","2018-7-7","54","2","2","Single Family","Freehold"
"737651","Ontario","Scarborough","228-125 Omni Dr","M1P 5A9","-79.2607176","43.7713085","325000.00","1","1","2018-7-8","54","1","1","Single Family","Condominium/Strata"
"856214","Ontario","Toronto","1501-1 The Esplanade","M5E 0A8","-79.3756819","43.6458091","668000.00","1","1","2018-8-2","21","1 + 1","1","Single Family","Condominium/Strata"
"351907","Ontario","Scarborough","28-290 Village Green Sq","M1S 0L1","-79.282618","43.7793661","2500.00","6","2","2018-6-1","69","3 + 1","3","Single Family","Condominium/Strata"
"460516","Ontario","Toronto","383 Westmoreland Ave N","M6H 3A6","-79.434841","43.6722338","599000.00","3","1","2018-8-1","9","3","1","Single Family","Freehold"
"610861","Ontario","Toronto","302-550 Queens Quay W","M5V 3M8","-79.3958857","43.6371535","664000.00","1","1","2018-7-19","26","1 + 1","2","Single Family","Condominium/Strata"
"652680","Ontario","Toronto","2310-88 Scott St","M5E 0A9","-79.3762754","43.6485726","2400.00","1","2","2018-7-31","6","1","1","Single Family","Condominium/Strata"
"703344","Ontario","Scarborough","Main Fl-1174 Warden Ave","M1R 2R1","-79.2955011","43.7465066","2000.00","3","2","2018-8-4","7","3","1","Single Family","Freehold"
"443857","Ontario","North York","3602-2015 Sheppard Ave E","M2J 0B3","-79.3374816","43.7754238","2600.00","1","2","2018-7-29","10","2","2","Single Family","Condominium/Strata"
"857679","Ontario","Toronto","2104-200 Bloor St W","M5S 1T8","-79.3954581","43.6685636","1395000.00","1","1","2018-6-2","81","2","2","Single Family","Condominium/Strata"
"367383","Ontario","East York","Ph702-25 Malcolm Rd","M4G 0C1","-79.3614279","43.7030197","1288000.00","1","1","2018-7-25","7","3 + 1","2","Single Family","Condominium/Strata"
"462263","Ontario","Toronto","2803-42 Charles St E","M4Y 1T4","-79.3841709","43.6693009","2100.00","1","2","2018-7-8","45","1","1","Single Family","Condominium/Strata"
"685304","Ontario","Toronto","519-111 St Clair Ave W","M4V 1N5","-79.3992577","43.6867088","3300.00","1","2","2018-7-3","45","2","2","Single Family","Condominium/Strata"
"748688","Ontario","Toronto","533-47 Lower River St","M5A 0G1","-79.3553304","43.6565229","2500.00","1","2","2018-7-20","27","1 + 1","1","Single Family","Condominium/Strata"
"362773","Ontario","Toronto","1102-43 Eglinton Ave E","M4P 1A1","-79.3969942","43.7067029","465000.00","1","1","2018-8-22","4","1","1","Single Family","Condominium/Strata"
"589635","Ontario","North York","45 Castlegrove Blvd","M3A 1K9","-79.3210078","43.7470245","1488800.00","3","1","2018-8-9","9","4","3","Single Family","Freehold"
"409936","Ontario","Etobicoke","1104-15 La Rose Ave","M9P 1A7","-79.5141914","43.6863146","529000.00","1","1","2018-7-5","37","3","2","Single Family","Condominium/Strata"
"380827","Ontario","North York","406-2885 Bayview Ave","M2K 0A3","-79.3879983","43.7679817","2150.00","1","2","2018-8-10","6","1","1","Single Family","Condominium/Strata"
"843696","Ontario","North York","91 Bideford Ave","M3H 1K5","-79.4250918","43.7446434","3275000.00","3","1","2018-6-22","56","4 + 1","7","Single Family","Freehold"
"415366","Ontario","Toronto","1109-155 Yorkville Ave","M5R 1C4","-79.3944332","43.6703202","2150.00","1","2","2018-8-8","3","1","1","Single Family","Condominium/Strata"
"927944","Ontario","Toronto","1701-88 Broadway Ave","M4P 1T4","-79.3943759","43.7110313","689000.00","1","1","2018-6-4","58","2","2","Single Family","Condominium/Strata"
"356946","Ontario","Scarborough","2007-25 Town Centre Crt","M1P 0B4","-79.2544413","43.7733252","1950.00","1","2","2018-8-3","6","1","1","Single Family","Condominium/Strata"
"377565","Ontario","North York","204-3091 Dufferin St","M6A 2S7","-79.4549053","43.7152101","2300.00","1","2","2018-6-28","54","2","2","Single Family","Condominium/Strata"
"571657","Ontario","Scarborough","1105-175 Bamburgh Circ","M1W 3X8","-79.324639","43.8123082","509900.00","1","1","2018-6-28","59","2","2","Single Family","Condominium/Strata"
"745409","Ontario","Toronto","2102-68 Abell St","M6J 0B1","-79.4241905","43.6423708","2550.00","1","2","2018-7-8","47","2","2","Single Family","Condominium/Strata"
"611596","Ontario","Toronto","22 Beresford Ave","M6S 3A8","-79.4755705","43.6464118","989000.00","3","1","2018-8-22","7","2 + 2","2","Single Family","Freehold"
"384783","Ontario","North York","610-17 Kenaston Gdns","M2K 1G7","-79.3855003","43.7658605","1980.00","1","2","2018-7-31","2","1 + 1","1","Single Family","Condominium/Strata"
"749675","Ontario","Toronto","2403-125 Peter St","M5V 2G9","-79.3930652","43.6483169","2400.00","1","2","2018-6-22","41","1 + 1","1","Single Family","Condominium/Strata"
"632806","Ontario","Toronto","1603-215 Fort York Blvd","M5V 1B1","-79.404535","43.6363456","2000.00","1","2","2018-8-14","10","1","1","Single Family","Condominium/Strata"
"479380","Ontario","North York","2602-65 Skymark Dr","M2H 3N9","-79.3530664","43.794967","1369000.00","1","1","2018-6-9","68","2 + 1","3","Single Family","Condominium/Strata"
"554586","Ontario","Toronto","1119-650 Queens Quay Quay W","M5V 3N2","-79.3989259","43.6355845","2200.00","1","2","2018-8-10","20","1 + 1","1","Single Family","Condominium/Strata"
"689296","Ontario","North York","1108-7 Lorraine Dr","M2N 7H2","-79.4171121","43.778926","439900.00","1","1","2018-7-24","21","1 + 1","1","Single Family","Condominium/Strata"
"561518","Ontario","North York","612-10 Parkway Forest Dr","M2J 1L3","-79.3454556","43.7699461","2000.00","1","2","2018-8-15","10","2","2","Single Family","Condominium/Strata"
"629277","Ontario","Toronto","N612-120 Bayview Ave","M5A 0G4","-79.3540823","43.6540167","1900.00","1","2","2018-6-28","35","1","1","Single Family","Condominium/Strata"
"739002","Ontario","Toronto","1108-170 Bayview Ave","M5A 0M4","-79.3539119","43.6551919","2250.00","1","2","2018-8-4","20","1 + 1","1","Single Family","Condominium/Strata"
"678062","Ontario","Toronto","514-386 Yonge St","M5B 0A5","-79.3826747","43.659329","2650.00","1","2","2018-8-18","5","1","2","Single Family","Condominium/Strata"
"639101","Ontario","Toronto","1815-352 Front St W","M5V 1B5","-79.3923045","43.6434855","950000.00","1","1","2018-6-26","64","2 + 1","3","Single Family","Condominium/Strata"
"466387","Ontario","Scarborough","53 Wayside Ave","M1V 1N2","-79.3002866","43.8021466","865000.00","3","1","2018-8-10","11","4","5","Single Family",""
"396959","Ontario","Scarborough","1117-5 Greystone Walk Dr","M1K 5J5","-79.2515623","43.7250993","1695.00","1","2","2018-8-18","4","1","1","Single Family","Condominium/Strata"
"509168","Ontario","Scarborough","3701-125 Village Green Sq","M1S 0G3","-79.2810949","43.7774482","1750.00","1","2","2018-7-27","22","1","1","Single Family","Condominium/Strata"
"317951","Ontario","North York","293 Hendon Ave","M2M 1B3","-79.4299161","43.7784295","3950.00","3","2","2018-8-2","22","4 + 3","4","Single Family","Freehold"
"849120","Ontario","North York","403 Elm Rd","M5M 3W4","-79.4165159","43.7340442","1295000.00","3","1","2018-8-15","8","3 + 1","3","Single Family","Freehold"
"546968","Ontario","Etobicoke","806-9 Valhalla Inn Rd","M9B 0B2","-79.5597326","43.6405938","2000.00","1","2","2018-7-25","8","1 + 1","1","Single Family","Condominium/Strata"
"677538","Ontario","Toronto","810-450 Adelaide St E","M5A 1N6","-79.366674","43.6527303","499000.00","1","1","2018-8-21","7","1 + 1","1","Single Family","Condominium/Strata"
"738185","Ontario","Toronto","4008-21 Widmer St","M5V 2E8","-79.3911003","43.6472259","589000.00","1","1","2018-8-10","11","1","1","Single Family","Condominium/Strata"
"591195","Ontario","Scarborough","1408-185 Bonis Ave","M1T 0A4","-79.2920405","43.7853544","419000.00","1","1","2018-6-22","54","1 + 1","2","Single Family","Condominium/Strata"
"412109","Ontario","Toronto","2705-33 Singer Crt","M5K 0B4","-79.3686002","43.7696154","599000.00","1","1","2018-6-1","69","2 + 1","2","Single Family","Condominium/Strata"
"681823","Ontario","Scarborough","509-255 Village Green Sq","M1S 0L3","-79.2828644","43.7798189","1800.00","1","2","2018-8-13","4","1","1","Single Family","Condominium/Strata"
"525826","Ontario","Toronto","1907-60 Colborne St","M5E 1E3","-79.3745319","43.6493806","2500.00","1","2","2018-7-31","14","1","1","Single Family","Condominium/Strata"
"578911","Ontario","Etobicoke","Lower-278 The Queensway","M8Y 1J4","-79.4893928","43.6295339","950.00","3","2","2018-8-10","8","1","1","Single Family","Freehold"
"631675","Ontario","North York","Lower-237 Acton Ave","M3H 4H9","-79.4603245","43.7575257","1499.00","19","2","2018-8-7","18","2","1","Single Family",""
"765171","Ontario","Toronto","1001w-500 Queens Quay W","M5V 3K7","-79.3950796","43.6377241","27000.00","19","2","2018-4-26","125","2 + 1","3","Single Family","Condominium/Strata"
"520758","Ontario","Toronto","2&3 Fl-70 Wells Hill Ave","M5R 3A8","-79.4151473","43.6810604","5200.00","12","2","2018-7-5","43","2","2","Single Family",""
"476970","Ontario","Toronto","1111-21 Nelson St","M5V 1T8","-79.3880423","43.6487831","2100.00","1","2","2018-8-9","3","1","1","Single Family","Condominium/Strata"
"196940","Ontario","North York","108 Frontenac Ave","M5N 1Z9","-79.4277738","43.7173159","1499000.00","3","1","2018-4-26","106","3 + 2","3","Single Family","Freehold"
"517897","Ontario","Etobicoke","1205-40 Panorama Crt","M9V 4M1","-79.5799221","43.7477413","229900.00","1","1","2018-6-28","37","2","1","Single Family","Condominium/Strata"
"345412","Ontario","North York","118-701 Sheppard Ave W","M3H 2S7","-79.4432703","43.7542374","474000.00","1","1","2018-6-28","44","1 + 1","1","Single Family","Condominium/Strata"
"614592","Ontario","Toronto","306-560 Front St W","M5V 1C1","-79.4000933","43.6413078","2000.00","1","2","2018-8-17","5","1","1","Single Family","Condominium/Strata"
"473608","Ontario","Scarborough","425-5235 Finch Ave E","M1S 5X3","-79.2547607","43.8102355","429000.00","1","1","2018-7-18","37","2 + 1","1","Single Family","Condominium/Strata"
"527761","Ontario","Toronto","Ph01-11 Charlotte St","M5V 2H5","-79.3934801","43.6464107","2350.00","1","2","2018-7-24","10","1","1","Single Family","Condominium/Strata"
"507662","Ontario","Toronto","308-38 Joe Shuster Way","M6K 0A5","-79.4244113","43.6405289","399000.00","1","1","2018-8-2","19","1","1","Single Family","Condominium/Strata"
"635425","Ontario","Toronto","701-44 St Joseph St","M4Y 1J9","-79.3869591","43.6659184","2600.00","1","2","2018-8-21","4","1 + 1","1","Single Family","Condominium/Strata"
"741450","Ontario","Toronto","4315-11 Brunel Crt","M5V 3Y3","-79.3932324","43.6394055","3300.00","1","2","2018-8-15","11","2 + 1","2","Single Family","Condominium/Strata"
"325180","Ontario","Toronto","4 Muir Ave","M6H 1E8","-79.4334342","43.6543469","4500.00","3","2","2018-7-29","31","3 + 1","4","Single Family","Freehold"
"715184","Ontario","Toronto","1601-30 Roehampton Ave","M4P 1R2","-79.3974985","43.708472","618000.00","1","1","2018-7-11","22","1 + 1","1","Single Family","Condominium/Strata"
"454017","Ontario","Toronto","U3 128 Mount Pleasant Rd","M4W 2S4","-79.3808718","43.6759742","4150.00","12","2","2018-8-26","5","3","2","Single Family",""
"602041","Ontario","Toronto","306-77 Carlton St","M5B 2J7","-79.3782085","43.6619074","829900.00","1","1","2018-8-9","8","2 + 1","2","Single Family","Condominium/Strata"
"436020","Ontario","Toronto","509-3559 Eglinton Ave","M6M 5L6","-79.4918771","43.686133","405000.00","1","1","2018-8-14","10","3","2","Single Family","Condominium/Strata"
"265348","Ontario","Toronto","104-99 Coleman Ave","M4C 1P8","-79.2978054","43.69005","2499.00","1","2","2018-4-26","121","1 + 1","1","Single Family","Condominium/Strata"
"280100","Ontario","Scarborough","1 Savarin St","M1J 1Z7","-79.2447953","43.7430287","899000.00","3","1","2018-4-25","98","3 + 4","3","Single Family","Freehold"
"592763","Ontario","Toronto","3909-18 Yonge St","M5E 1Z8","-79.3765617","43.6444084","2900.00","1","2","2018-8-8","6","2","2","Single Family","Condominium/Strata"
"329453","Ontario","Etobicoke","595 Scarlett Rd","M9P 2S6","-79.517031","43.6922091","1179900.00","3","1","2018-5-29","65","3 + 2","2","Single Family","Freehold"
"1002125","Ontario","Toronto","1805-50 Charles St E","M4Y 0C3","-79.3837757","43.6695496","2800.00","1","2","2018-7-31","4","2","1","Single Family","Condominium/Strata"
"629503","Ontario","York","9 Eleanor Ave","M6E 1Z8","-79.4414959","43.6919555","889000.00","3","1","2018-8-15","14","3","2","Single Family","Freehold"
"788905","Ontario","Etobicoke","10 Beattie Ave","M9W 2M3","-79.5496093","43.7259044","679900.00","3","1","2018-6-16","57","3 + 2","2","Single Family","Freehold"
"430220","Ontario","Toronto","4908-88 Scott St","M5E 0A9","-79.3762754","43.6485726","2600.00","1","2","2018-7-28","20","1","1","Single Family","Condominium/Strata"
"450269","Ontario","East York","48 Sharron Dr","M4G 2A6","-79.3678894","43.7077078","1350000.00","3","1","2018-8-18","7","3","2","Single Family","Freehold"
"588833","Ontario","Toronto","1504-770 Bay St","M5G 0A6","-79.3858692","43.6601367","668000.00","1","1","2018-7-11","28","1 + 1","1","Single Family","Condominium/Strata"
"674459","Ontario","Toronto","317-15 Stafford St","M5V 3X6","-79.4101219","43.6414398","3600.00","1","2","2018-8-10","12","2 + 1","2","Single Family","Condominium/Strata"
"352196","Ontario","Toronto","1202-75 St Nicholas St","M4Y 0A5","-79.3865331","43.6676766","935000.00","1","1","2018-8-2","14","2","2","Single Family","Condominium/Strata"
"1021606","Ontario","Toronto","721-1 Shaw St","M6K 0A1","-79.4143193","43.6408455","2150.00","1","2","2018-8-21","7","1","1","Single Family","Condominium/Strata"
"473508","Ontario","Toronto","630-89 Dunfield Ave","M4S 0A4","-79.3950551","43.7071012","919000.00","1","1","2018-5-19","76","2 + 1","2","Single Family","Condominium/Strata"
"556262","Ontario","Etobicoke","2102-56 Annie Craig Dr","M8V 0C5","-79.478441","43.6252424","589000.00","1","1","2018-5-7","110","2","1","Single Family","Condominium/Strata"
"613175","Ontario","Etobicoke","31 Beaconhill Rd","M9V 2K8","-79.5898632","43.7527071","889786.00","3","1","2018-7-2","31","4 + 2","3","Single Family","Freehold"
"536526","Ontario","Etobicoke","3509-2200 Lake Shore Blvd W","M8V 1A4","-79.481972","43.6228827","2750.00","1","2","2018-8-22","3","2 + 1","2","Single Family","Condominium/Strata"
"626399","Ontario","York","Main-46 Belgravia Ave","M6E 2M5","-79.4418307","43.6993582","2500.00","3","2","2018-7-25","7","3","1","Single Family","Freehold"
"685830","Ontario","Scarborough","22 Calumet Cres","M1H 1W5","-79.236304","43.7627809","789000.00","3","1","2018-7-26","14","4 + 1","2","Single Family","Freehold"
"738525","Ontario","York","27 Bayliss Ave","M6N 4P2","-79.4910421","43.6836779","499000.00","3","1","2018-7-19","16","2 + 1","1","Single Family","Freehold"
"465013","Ontario","Scarborough","3-40 Wayside Ave","M1V 1N3","-79.2996988","43.8006663","589000.00","6","1","2018-7-2","51","3 + 1","3","Single Family","Condominium/Strata"
"498204","Ontario","North York","1206-5508 Yonge St","M2N 5S2","-79.4154453277588","43.7782989236403","1980.00","1","2","2018-7-2","34","1","1","Single Family","Condominium/Strata"
"597783","Ontario","Scarborough","2a-8 Rosebank Dr","M1B 5Z3","-79.2374037","43.7918356","399900.00","1","1","2018-7-13","32","2","1","Single Family","Condominium/Strata"
"331629","Ontario","Toronto","46 Wright Ave","M6R 1K8","-79.4423262","43.6468021","1190000.00","3","1","2018-6-4","75","3","3","Single Family","Freehold"
"783127","Ontario","Etobicoke","1110-236 Albion Rd","M9W 6A6","-79.5437092","43.7220286","299900.00","1","1","2018-7-17","23","3","2","Single Family","Condominium/Strata"
"492359","Ontario","North York","(Upper)-38 Jinnah Crt","M4A 2Y1","-79.3077938","43.7213894","2400.00","6","2","2018-8-7","6","3","3","Single Family","Freehold"
"635589","Ontario","Scarborough","1529-3 Greystone Walk Dr","M1K 5J4","-79.2516663","43.7243627","409900.00","1","1","2018-6-8","84","2 + 1","2","Single Family","Condominium/Strata"
"298910","Ontario","North York","164 Holmes Ave","M2N 4M8","-79.4029958","43.7805159","3298000.00","3","1","2018-5-31","79","4 + 2","5","Single Family","Freehold"
"389342","Ontario","North York","2603-10 Tangreen Crt","M2M 4B9","-79.4270483","43.7958866","2000.00","1","2","2018-7-19","36","2","2","Single Family","Condominium/Strata"
"378283","Ontario","Toronto","2401-155 Yorkville Ave","M5R 1C4","-79.3944332","43.6703202","618000.00","1","1","2018-8-2","19","1 + 1","1","Single Family","Condominium/Strata"
"387189","Ontario","Toronto","3811-50 Charles St E","M4Y 0C3","-79.3837757","43.6695496","2300.00","1","2","2018-7-29","4","1","1","Single Family","Condominium/Strata"
"525776","Ontario","Toronto","301-3 Sudbury St","M6J 3W6","-79.4180858","43.641072","529000.00","6","1","2018-8-16","3","2","1","Single Family","Condominium/Strata"
"713617","Ontario","Toronto","4108-15 Grenville St","M4Y 0B9","-79.3841302","43.6618821","899900.00","1","1","2018-7-10","37","2","2","Single Family","Condominium/Strata"
"1024751","Ontario","York","606b Durie St","M6S 3H1","-79.4836211","43.6614925","1499000.00","3","1","2018-7-10","36","3 + 1","4","Single Family","Freehold"
"482724","Ontario","Toronto","732-600 Fleet St","M5V 1B7","-79.4004451","43.6366681","1675.00","1","2","2018-8-21","2","0","1","Single Family","Condominium/Strata"
"573636","Ontario","Etobicoke","921-2261 Lake Shore Blvd W","M8V 3X1","-79.4830833","43.6200102","549900.00","1","1","2018-7-12","21","1 + 1","2","Single Family","Condominium/Strata"
"389066","Ontario","Toronto","3315-98 Lillian St","M4S 0A5","-79.3941378","43.7070996","2549.00","1","2","2018-7-24","37","1","1","Single Family","Condominium/Strata"
"461629","Ontario","Toronto","806-600 Queens Quay","M5V 3M3","-79.3978503","43.6367593","2350.00","1","2","2018-8-2","8","1 + 2","1","Single Family","Condominium/Strata"
"559920","Ontario","Toronto","207-76 Shuter St","M5B 1B4","-79.3753388","43.6552908","649900.00","1","1","2018-8-8","23","2 + 1","1","Single Family","Condominium/Strata"
"439457","Ontario","Toronto","2903-21 Hillcrest Ave","M2N 3N4","-79.4112192","43.7674895","2100.00","1","2","2018-8-19","4","1","1","Single Family","Condominium/Strata"
