province,city,address,postalCode,longitude,latitude,price,buildingTypeId,tradeTypeId,style,community,airConditioning,washrooms,frontingOn,familyRoom,lotDepth,lotFront,drive,fireplaceStove,heatSource,garageType,heatType,kitchens,parkingSpaces,pool,room1,room2,room3,room4,room5,room6,rooms,sewers,taxes,garageSpaces,totalParkingSpaces,daysOnMarket,bedrooms,rooms1square,rooms2square,rooms3square,rooms4square,rooms5square,rooms6square
Ontario,Mississauga,7270 SANDHURST DR,L5N7G8,-79.7833428,43.579931099999996,1068800.0,3,1,2-Storey,Lisgar,Central Air,4.0,E,Y,114.76,40.03,Private,Y,Gas,Built-In,Forced Air,1.0,3.0,None,Living,Dining,Kitchen,Breakfast,Family,Den,10.0,Sewers,5788.47,2.0,5.0,8,6.0,13.7196,13.146,8.393099999999999,9.483899999999998,16.9912,8.563600000000001
Ontario,Brampton,5 RUFFORD DR,L6P1E3,-79.73883470000001,43.7770151,935000.0,3,1,2-Storey,Vales of Castlemore,Central Air,4.0,E,Y,69.62,64.39,Pvt Double,Y,Gas,Attached,Forced Air,1.0,4.0,None,Living,Dining,Family,Kitchen,Breakfast,Office,10.0,Sewers,6598.31,2.0,6.0,20,7.0,12.88,12.915,19.2516,9.516,10.284600000000001,11.2225
Ontario,East Gwillimbury,7 CARRATUCK ST,L9N0S5,-79.4449013471603,44.1003023893021,659000.0,6,1,2-Storey,Sharon,None,3.0,E,Y,102.99,21.97,Other,N,Gas,Attached,Forced Air,1.0,0.0,None,Living,Kitchen,Breakfast,Family,Mudroom,Master,8.0,Sewers,0.0,2.0,2.0,25,3.0,14.027000000000001,9.7812,6.026800000000001,21.44,0.2769,18.4926
Ontario,Mississauga,4139 DURSLEY CRES E,L4Z1J6,-79.6338578,43.60055379999999,699900.0,6,1,2-Storey,Rathwood,Central Air,3.0,E,N,129.95,25.95,Private,Y,Gas,Attached,Forced Air,1.0,3.0,None,Living,Dining,Kitchen,Master,2nd Br,3rd Br,6.0,Sewers,3508.01,1.0,4.0,15,4.0,16.352,13.548799999999998,8.395,12.797,10.84,13.631300000000001
Ontario,Toronto,21 PYNFORD CRES,M3A1W7,-79.31704620000001,43.758858700000005,699000.0,3,1,Bungalow,Parkwoods-Donalda,Central Air,2.0,E,Y,105.0,36.0,Private,N,Gas,None,Forced Air,1.0,4.0,None,Living,Dining,Kitchen,Master,2nd Br,3rd Br,6.0,Sewers,3466.68,0.0,4.0,15,4.0,26.392500000000002,26.392500000000002,13.44,12.54,11.219999999999999,8.142
Ontario,Toronto,21 PYNFORD CRES,M3A1W7,-79.31704620000001,43.758858700000005,699000.0,3,1,Bungalow,Parkwoods-Donalda,Central Air,2.0,E,Y,105.0,36.0,Private,N,Gas,None,Forced Air,1.0,4.0,None,Living,Dining,Kitchen,Master,2nd Br,3rd Br,6.0,Sewers,3466.68,0.0,4.0,15,1.0,26.392500000000002,26.392500000000002,13.44,12.54,11.219999999999999,8.142
Ontario,Oshawa,257 VIEWMOUNT ST,L1H7C2,-78.82199969999999,43.899671999999995,574900.0,3,1,Bungalow-Raised,Donevan,Central Air,3.0,E,Y,121.15,45.05,Private,Y,Gas,Attached,Forced Air,1.0,5.0,Inground,Kitchen,Living,Master,2nd Br,Rec,3rd Br,5.0,Sewers,4600.0,1.0,6.0,17,4.0,18.5735,23.663999999999998,12.276,7.9502,63.0924,10.444199999999999
Ontario,Brampton,180 INSPIRE BLVD,L6R3X7,-79.7843217,43.7600734,629913.0,6,1,3-Storey,Sandringham-Wellington North,Central Air,3.0,S,N,91.86,14.67,Private,N,Gas,Built-In,Forced Air,1.0,1.0,None,Br,Living,Dining,Kitchen,Master,Master,3.0,Sewers,3897.66,1.0,2.0,40,3.0,9.145999999999999,24.2944,24.2944,17.5136,13.936000000000002,11.3984
Ontario,Brampton,87 DELLS CRES,L7A2R4,-79.810263,43.70048,689900.0,3,1,2-Storey,Fletcher's Meadow,Central Air,4.0,E,Y,85.3,30.02,Private,N,Gas,Built-In,Forced Air,1.0,2.0,None,Living,Dining,Kitchen,Family,Master,2nd Br,7.0,Sewers,4214.85,1.0,3.0,17,4.0,19.5168,19.5168,15.5541,14.2375,19.5132,14.7465
Ontario,Brampton,47 ORCHID DR,L7A2C3,-79.8159075,43.7134078,689900.0,3,1,2-Storey,Northwest Sandalwood Parkway,Central Air,4.0,S,Y,100.07,32.84,Private,Y,Gas,Attached,Forced Air,1.0,4.0,None,Kitchen,Family,Breakfast,Living,3rd Br,Master,7.0,Sewers,4437.5,2.0,5.0,17,3.0,9.76,11.682,9.76,11.21,8.758,16.815
Ontario,Mississauga,791 AVOCADO CRES,L5W1H4,-79.7268448,43.636132,679900.0,3,1,2-Storey,Meadowvale Village,Central Air,4.0,W,N,98.79,23.62,Private,Y,Gas,Attached,Forced Air,1.0,4.0,None,Living,Dining,Kitchen,Breakfast,Master,2nd Br,7.0,Sewers,3652.11,1.0,2.0,22,3.0,19.283099999999997,19.283099999999997,20.0412,20.0412,16.977800000000002,9.6786
Ontario,Toronto,157 OAK PARK AVE,M4C4M9,-79.30944179999999,43.6923432,869000.0,3,1,2-Storey,Woodbine-Lumsden,Central Air,3.0,E,Y,100.0,25.0,Mutual,N,Gas,Detached,Forced Air,1.0,1.0,None,Living,Dining,Kitchen,Master,2nd Br,3rd Br,5.0,Sewers,3257.9,1.0,1.0,6,3.0,11.557500000000001,14.56,12.6511,11.448,9.372,10.2
Ontario,Toronto,17 STRODE DR,M1J1L8,-79.247937,43.7396299,779800.0,3,1,Bungalow,Eglinton East,Central Air,2.0,S,N,112.0,44.83,Private,N,Gas,None,Forced Air,1.0,4.0,None,Living,Dining,Kitchen,Master,2nd Br,3rd Br,6.0,Sewers,2912.74,0.0,4.0,29,5.0,18.53,18.53,11.6032,32.3,9.9648,9.438
Ontario,Vaughan,39 THORNCREST DR,L4J0K1,-79.4606553,43.8453635,1149000.0,6,1,3-Storey,Patterson,Central Air,3.0,N,N,64.63,23.67,Other,Y,Gas,Built-In,Forced Air,1.0,1.0,None,Rec,Kitchen,Dining,Living,Office,Master,7.0,Sewers,944.54,2.0,3.0,37,3.0,25.3332,16.951,15.708499999999999,18.2634,1.863,15.987
Ontario,Newmarket,390 WILLIAM DUNN CRES,L3X3L2,-79.4917615,44.030696899999995,699900.0,6,1,2-Storey,Summerhill Estates,Central Air,3.0,S,Y,90.22,25.59,Private,Y,Gas,Attached,Forced Air,1.0,2.0,None,Family,Dining,Kitchen,Breakfast,Master,2nd Br,8.0,Sewers,3741.0,1.0,3.0,29,4.0,18.7986,18.7986,8.0676,5.953500000000001,16.348,10.001000000000001
Ontario,Clarington,73 HEARTHSTONE CRES,L1E2X8,-78.783932,43.905294700000006,479900.0,3,1,2-Storey,Courtice,Central Air,3.0,N,N,113.19,29.53,Private,Y,Gas,Attached,Forced Air,1.0,2.0,None,Kitchen,Living,Dining,Master,2nd Br,3rd Br,7.0,Sewers,3342.6,1.0,3.0,10,3.0,10.938299999999998,19.169999999999998,19.169999999999998,13.9598,9.8475,8.423399999999999
Ontario,Mississauga,7336 LOWVILLE HTS,L5N8L4,-79.7831408,43.5879724,714000.0,3,1,2-Storey,Lisgar,Central Air,4.0,S,Y,110.0,22.0,Mutual,N,Gas,Built-In,Forced Air,1.0,3.0,None,Living,Kitchen,Dining,Master,2nd Br,3rd Br,7.0,Sewers,3701.53,1.0,3.0,10,3.0,7.4736,10.0368,16.1684,14.2164,8.4091,14.9075
Ontario,Barrie,43 THE QUEENSWAY,L4M7J3,-79.6077676,44.3571157,769999.0,3,1,2-Storey,Innis-Shore,Central Air,4.0,S,Y,82.02,54.13,Pvt Double,Y,Gas,Attached,Forced Air,1.0,2.0,None,Office,Kitchen,Breakfast,Dining,Living,Family,10.0,Sewers,5857.0,2.0,4.0,10,4.0,11.624500000000001,16.314500000000002,17.622,13.768500000000001,11.122,22.6872
Ontario,Toronto,481 ROEHAMPTON AVE,M4P1S3,-79.38400159999999,43.7108177,849000.0,3,1,2-Storey,Mount Pleasant East,Central Air,1.0,S,N,90.0,17.33,None,N,Gas,None,Forced Air,1.0,0.0,None,Living,Dining,Kitchen,Den,Master,2nd Br,7.0,Sewers,3930.6,0.0,0.0,9,3.0,16.887,11.972999999999999,10.530000000000001,3.6845999999999997,9.844100000000001,11.652199999999999
Ontario,Toronto,481 ROEHAMPTON AVE,M4P1S3,-79.38400159999999,43.7108177,849000.0,3,1,2-Storey,Mount Pleasant East,Central Air,1.0,S,N,90.0,17.33,None,N,Gas,None,Forced Air,1.0,0.0,None,Living,Dining,Kitchen,Den,Master,2nd Br,7.0,Sewers,3930.6,0.0,0.0,9,3.0,16.887,11.972999999999999,10.530000000000001,3.6845999999999997,9.844100000000001,11.652199999999999
Ontario,Pickering,482 ROUGEWALK DR,L1X0A1,-79.13685,43.838867,777000.0,3,1,2-Storey,Rouge Park,Central Air,4.0,N,N,130.41,35.04,Pvt Double,N,Gas,Attached,Forced Air,1.0,2.0,None,Great Rm,Dining,Kitchen,Master,2nd Br,3rd Br,6.0,Sewers,6215.0,2.0,4.0,7,5.0,22.118599999999997,15.115799999999998,44.9712,22.8603,12.1968,10.4005
Ontario,Mississauga,820 APPLECROFT CIRC,L5V2A5,-79.674805,43.5943524,759000.0,3,1,2-Storey,East Credit,Central Air,4.0,S,Y,109.9,24.44,Pvt Double,N,Gas,Attached,Forced Air,1.0,4.0,None,Kitchen,Breakfast,Family,Living,Master,2nd Br,8.0,Sewers,4010.33,1.0,5.0,7,3.0,6.7554,5.103000000000001,15.24,17.04,17.4117,10.4992
Ontario,Newmarket,78 PATTI MCCULLOCH WAY,L3X3G2,-79.5008155,44.054967100000006,779800.0,3,1,2-Storey,Woodland Hill,Central Air,3.0,W,Y,105.0,35.1,Private,Y,Gas,Attached,Forced Air,1.0,2.0,None,Dining,Kitchen,Breakfast,Family,Master,2nd Br,7.0,Sewers,4202.61,1.0,3.0,17,3.0,11.256,7.991,8.3265,15.590399999999999,16.236,10.184000000000001
Ontario,Toronto,326 DREWRY AVE,M2M1E7,-79.4325801,43.7839874,1599000.0,3,1,2-Storey,Newtonbrook West,Central Air,4.0,N,Y,219.67,69.25,Private,Y,Gas,Detached,Forced Air,1.0,7.0,Inground,Living,Dining,Kitchen,Breakfast,Family,Library,9.0,Sewers,6895.39,1.0,8.0,16,4.0,23.1018,11.712000000000002,17.9832,19.4675,29.505699999999997,10.956100000000001
Ontario,Whitby,2 IPSWICH PL,L1M2K2,-78.93717729999999,43.9600745,798888.0,3,1,2-Storey,Brooklin,Central Air,4.0,N,Y,109.91,41.7,Private,Y,Gas,Built-In,Forced Air,1.0,2.0,None,Kitchen,Great Rm,Dining,Living,Master,2nd Br,9.0,Sewers,5614.2,2.0,4.0,7,6.0,80.8284,18.965500000000002,21.1914,21.1914,18.5196,10.4329
Ontario,New Tecumseth,2 PINETREE CRT,L0G1W0,-79.7864281,43.9934059,269000.0,3,1,Bungalow,Rural New Tecumseth,Central Air,2.0,N,N,0.0,0.0,Private,N,Gas,Attached,Forced Air,1.0,2.0,None,Kitchen,Dining,Living,Sunroom,Master,Br,6.0,Septic,2012.04,1.0,3.0,45,2.0,6.973199999999999,12.0384,16.8696,13.3444,13.86,9.5081
Ontario,Ajax,28 KINGHAM AVE,L1Z1M9,-78.9827089,43.8335102,718000.0,3,1,2-Storey,South East,Central Air,3.0,N,Y,82.52,41.01,Private,Y,Gas,Built-In,Forced Air,1.0,2.0,None,Living,Dining,Kitchen,Breakfast,Family,Master,7.0,Sewers,5207.73,2.0,4.0,33,3.0,22.4785,22.4785,16.348,16.348,16.348,16.726200000000002
Ontario,Brampton,8 SPRUCEDALE CRT,L6Z1G5,-79.79340069999999,43.7216424,599900.0,3,1,2-Storey,Heart Lake West,Central Air,3.0,N,N,98.59,31.06,Private,Y,Gas,Attached,Forced Air,1.0,2.0,None,Living,Dining,Kitchen,Breakfast,Master,2nd Br,8.0,Sewers,3760.0,1.0,3.0,13,4.0,19.2375,6.499899999999999,11.6928,11.6928,15.050799999999999,14.288400000000001
Ontario,Toronto,27 FORSYTHIA DR,M1E1X9,-79.1877662,43.751833399999995,789900.0,3,1,2-Storey,Guildwood,Central Air,2.0,E,N,115.93,45.0,Private,Y,Gas,Carport,Forced Air,1.0,1.0,None,Living,Dining,Kitchen,Master,2nd Br,3rd Br,7.0,Sewers,3012.29,1.0,2.0,11,4.0,14.976799999999999,7.8039000000000005,14.664000000000001,12.9122,8.3804,8.0556
Ontario,Newmarket,271 CHILCOTT CRES,L3X3G7,-79.4980653,44.053365899999996,699900.0,6,1,2-Storey,Woodland Hill,Central Air,3.0,N,Y,96.0,26.05,Mutual,N,Gas,Built-In,Forced Air,1.0,2.0,None,Living,Family,Kitchen,Breakfast,Master,2nd Br,7.0,Sewers,3793.0,1.0,3.0,29,3.0,12.8832,17.334600000000002,11.4019,5.0711,16.068,12.1701
Ontario,Clarington,42 MCCRIMMON CRES,L1C4N2,-78.699169,43.908401899999994,479900.0,3,1,2-Storey,Bowmanville,Central Air,3.0,E,N,69.27,61.25,Private,N,Gas,Attached,Forced Air,1.0,2.0,None,Foyer,Living,Dining,Kitchen,Breakfast,Master,6.0,Sewers,3313.89,1.0,3.0,13,3.0,3.9342,11.860999999999999,8.815999999999999,9.4608,8.7892,13.378599999999999
Ontario,Ajax,45 REESE AVE,L1T3V7,-79.0532282,43.872038399999994,648900.0,3,1,2-Storey,Central West,Central Air,3.0,E,Y,109.91,30.18,Private,Y,Gas,Built-In,Forced Air,1.0,3.0,None,Living,Dining,Kitchen,Breakfast,Family,Master,7.0,Sewers,4477.73,2.0,5.0,16,4.0,25.813000000000002,25.813000000000002,18.6204,18.6204,17.52,18.9123
Ontario,Wasaga Beach,119 DYER DR,L9Z1M1,-80.0218561,44.512556,399900.0,3,1,Bungalow-Raised,Wasaga Beach,Central Air,3.0,E,N,114.95,34.91,Private,Y,Gas,Attached,Forced Air,1.0,2.0,None,Kitchen,Living,Master,2nd Br,Rec,3rd Br,4.0,Sewers,2246.0,1.0,3.0,10,3.0,15.2334,10.8288,14.3978,8.516399999999999,10.028400000000001,15.414699999999998
Ontario,Toronto,11 MAGDALENA  CRT,M9V4S7,-79.5945766,43.7571184,679900.0,3,1,2-Storey,Mount Olive-Silverstone-Jamestown,Central Air,3.0,E,N,85.15,33.79,Private,Y,Gas,Attached,Forced Air,1.0,3.0,None,Living,Dining,Kitchen,Master,2nd Br,3rd Br,6.0,Sewers,2433.99,1.0,4.0,19,4.0,14.170500000000002,8.9445,11.4696,12.247800000000002,13.206,8.0938
Ontario,Barrie,94 NICHOLSON DR,L4N0B2,-79.7201593,44.3601606,599888.0,3,1,2-Storey,Ardagh,Central Air,3.0,S,N,33.3,26.4,Available,Y,Gas,Attached,Forced Air,1.0,4.0,None,Kitchen,Dining,Living,Pantry,Master,2nd Br,7.0,Sewers,4714.0,2.0,6.0,13,3.0,11.902500000000002,25.040799999999997,25.040799999999997,3.4354,17.0488,14.237999999999998
Ontario,Oakville,#2 -141 RIPLEY CRT,L6H1H2,-79.7079406,43.4578706,525000.0,6,1,2-Storey,College Park,Central Air,1.0,N,N,112.35,17.43,Private,N,Gas,Attached,Forced Air,1.0,2.0,None,Kitchen,Dining,Living,Master,2nd Br,3rd Br,6.0,Sewers,2542.2,1.0,3.0,14,4.0,7.002700000000001,8.160599999999999,19.9251,11.261700000000001,8.8501,9.044999999999998
Ontario,Brampton,100 BANNISTER CRES,L7A4H4,-79.8438762,43.6925201,640000.0,6,1,3-Storey,Northwest Brampton,Central Air,4.0,N,Y,82.02,24.11,Private,N,Gas,Built-In,Forced Air,1.0,2.0,None,Family,Living,Dining,Kitchen,Master,2nd Br,9.0,Sewers,4020.47,1.0,3.0,28,4.0,18.090000000000003,18.709,13.936000000000002,13.936000000000002,13.32,6.8015
Ontario,Brampton,8 ANTOINE ST,L7A4J6,-79.8442491,43.7019143,989000.0,3,1,2-Storey,Northwest Brampton,Central Air,4.0,W,Y,88.58,38.06,Private,Y,Gas,Built-In,Forced Air,1.0,4.0,None,Kitchen,Living,Dining,Breakfast,Family,Master,10.0,Sewers,4650.0,2.0,6.0,24,5.0,271.3172,183.7605,183.7605,151.5327,186.63450000000003,184.91550000000004
Ontario,Brampton,32 ROYAL PALM DR,L6Z1P5,-79.78976870000001,43.7323636,635000.0,3,1,2-Storey,Heart Lake East,Central Air,3.0,W,N,100.0,40.03,Private,Y,Gas,Attached,Forced Air,1.0,2.0,None,Living,Dining,Kitchen,Breakfast,Master,2nd Br,7.0,Sewers,3981.84,2.0,2.0,14,4.0,19.492500000000003,8.3875,12.053600000000001,12.053600000000001,17.808,16.96
Ontario,Oakville,3396 WHILABOUT TR,L6L0A7,-79.73586230000001,43.3818589,789900.0,6,1,2-Storey,Bronte West,Central Air,3.0,S,N,0.0,24.61,Private,Y,Gas,Attached,Forced Air,1.0,1.0,None,Great Rm,Kitchen,Dining,Master,2nd Br,3rd Br,6.0,Sewers,3975.0,1.0,2.0,29,3.0,15.667399999999999,17.3304,10.701600000000001,14.974499999999999,10.4615,9.8914
Ontario,Brampton,59 BAFFIN CRES,L7A4K9,-79.82757480000001,43.715660799999995,699800.0,3,1,2-Storey,Northwest Brampton,Central Air,4.0,N,Y,92.19,22.97,Private,N,Gas,Built-In,Forced Air,1.0,2.0,None,Living,Dining,Family,Kitchen,Master,2nd Br,8.0,Sewers,4748.18,1.0,3.0,6,5.0,16.47,16.47,16.47,16.47,19.95,12.0
Ontario,Bradford West Gwillimbury,257 COLLINGS AVE,L3Z1W4,-79.56903170000001,44.1058691,509900.0,3,1,2-Storey,Bradford,Central Air,3.0,E,Y,110.0,30.0,Private,Y,Gas,Attached,Forced Air,1.0,2.0,Abv Grnd,Living,Dining,Kitchen,Master,2nd Br,3rd Br,6.0,Sewers,2800.0,1.0,3.0,15,3.0,25.5255,9.28,13.027199999999999,16.15,10.295,10.73
Ontario,Vaughan,122 PINEDALE GATE,L4L8X3,-79.5601025,43.7884129,779000.0,6,1,2-Storey,East Woodbridge,Central Air,3.0,E,N,100.0,25.0,Private,Y,Gas,Built-In,Forced Air,1.0,1.0,None,Living,Dining,Kitchen,Breakfast,Master,2nd Br,7.0,Sewers,3366.0,1.0,1.0,39,3.0,13.1664,9.3628,6.588,12.7262,28.227,14.121999999999998
Ontario,Toronto,18 WEXFORD BLVD,M1R1L1,-79.2985845,43.736335600000004,749900.0,3,1,Bungalow,Wexford-Maryvale,Central Air,2.0,W,N,122.2,43.67,Private,Y,Gas,None,Forced Air,1.0,4.0,None,Living,Dining,Kitchen,Master,2nd Br,3rd Br,6.0,Sewers,2955.1,0.0,4.0,21,3.0,15.85,9.424999999999999,10.120000000000001,13.641599999999999,10.248,9.45
Ontario,Milton,736 SWITZER CRES,L9T0H3,-79.85021379999999,43.51035529999999,1199900.0,3,1,2-Storey,Coates,Central Air,4.0,W,Y,80.38,55.77,Pvt Double,Y,Gas,Attached,Forced Air,1.0,2.0,None,Living,Dining,Office,Family,Kitchen,Breakfast,11.0,Sewers,4800.0,2.0,4.0,20,5.0,15.9795,22.7076,11.163,25.200399999999995,15.3415,17.57
Ontario,Newmarket,493 KWAPIS BLVD,L3X3K6,-79.49643259999999,44.064614500000005,839900.0,3,1,2-Storey,Woodland Hill,Central Air,4.0,S,Y,95.05,36.1,Pvt Double,Y,Gas,Attached,Forced Air,1.0,4.0,None,Living,Dining,Kitchen,Breakfast,Family,Laundry,9.0,Sewers,4933.0,2.0,6.0,12,4.0,12.0475,12.0475,11.132499999999999,7.4115,16.2475,5.848199999999999
Ontario,Whitby,81 RENFIELD CRES,L1P1B3,-78.969776,43.887904,499900.0,3,1,Bungalow-Raised,Lynde Creek,Central Air,2.0,W,N,139.9,30.03,Private,Y,Gas,Built-In,Forced Air,1.0,2.0,None,Living,Dining,Kitchen,Master,2nd Br,3rd Br,6.0,Sewers,3950.09,1.0,3.0,20,4.0,17.654,8.741999999999999,12.5914,14.62,9.135,10.8414
Ontario,Milton,716 MIDDLETON CRES,L9T4C3,-79.8559896,43.5143191,614900.0,3,1,2-Storey,Timberlea,Central Air,2.0,S,N,120.8,35.01,Private,N,Gas,None,Forced Air,1.0,3.0,None,Living,Dining,Kitchen,Master,2nd Br,3rd Br,6.0,Sewers,2570.0,0.0,3.0,16,3.0,18.200400000000002,10.527,13.782399999999999,18.753,9.455,8.357
Ontario,Brampton,100 FANSHAWE DR,L6Z1B1,-79.79995090000001,43.730961,538000.0,6,1,2-Storey,Heart Lake West,Central Air,2.0,E,N,136.89,27.96,Mutual,Y,Gas,Carport,Forced Air,1.0,3.0,None,Kitchen,Dining,Living,Den,Master,2nd Br,6.0,Sewers,3216.91,1.0,3.0,20,4.0,10.0345,9.600000000000001,14.9175,9.331,13.86,9.664000000000001
Ontario,Mississauga,3740 BISHOP STRACHAN CRT,L5N6N9,-79.7756234,43.5738518,1229000.0,3,1,2-Storey,Lisgar,Central Air,5.0,E,Y,119.6,63.92,Private,Y,Gas,Attached,Forced Air,1.0,2.0,None,Living,Dining,Kitchen,Family,Den,Master,9.0,Sewers,5990.79,2.0,3.0,13,5.0,16.738799999999998,15.146600000000001,28.067500000000003,20.7502,10.092,22.4952
Ontario,Richmond Hill,44 COZENS DR,L4E4W6,-79.47467309999999,43.934935499999995,1229000.0,3,1,2-Storey,Oak Ridges,Central Air,4.0,S,Y,88.58,36.09,Private,Y,Gas,Attached,Forced Air,1.0,2.0,None,Living,Dining,Kitchen,Breakfast,Master,2nd Br,8.0,Sewers,4775.97,2.0,4.0,27,4.0,16.9338,15.818400000000002,12.3504,8.964,22.968,17.746
Ontario,Clarington,265 CORNISH DR,L1E3H1,-78.8014417,43.8856633,599900.0,3,1,2-Storey,Courtice,Central Air,3.0,N,N,113.19,40.28,Private,Y,Gas,Attached,Forced Air,1.0,4.0,None,Living,Kitchen,Breakfast,Dining,Master,2nd Br,7.0,Sewers,4203.77,2.0,5.0,14,3.0,14.7074,22.5,22.5,15.503499999999999,24.5338,15.171199999999999
Ontario,Toronto,34 HIGHVIEW CRES,M6H2Y2,-79.4361921,43.6767261,1949000.0,3,1,2 1/2 Storey,Wychwood,None,4.0,E,N,118.0,39.0,Mutual,N,Other,Detached,Water,1.0,2.0,None,Living,Dining,Kitchen,Master,2nd Br,3rd Br,14.0,Sewers,7630.45,2.0,4.0,12,8.0,27.9189,14.9625,12.408900000000001,15.773399999999999,11.7348,11.3652
Ontario,Trent Hills,40 SUMMER LANE,K0K3K0,-77.9152724146843,44.2071221235985,289000.0,3,1,Bungalow,Warkworth,Central Air,1.0,W,N,550.0,150.0,Private,N,Propane,Attached,Forced Air,1.0,4.0,None,Kitchen,Living,Dining,Master,2nd Br,3rd Br,6.0,Septic,2683.0,2.0,6.0,15,3.0,17.145599999999998,20.696,8.1988,17.419199999999996,13.0704,8.149799999999999
Ontario,Toronto,15 ALTHEA RD,M6S2N9,-79.4977873,43.66254910000001,879000.0,3,1,2-Storey,Lambton Baby Point,Central Air,1.0,S,N,103.41,29.5,Private,N,Gas,None,Forced Air,1.0,3.0,None,Living,Dining,Kitchen,Master,2nd Br,3rd Br,6.0,Sewers,3552.47,0.0,3.0,7,3.0,13.600999999999999,9.0524,11.0446,12.8633,8.3504,7.0218
Ontario,Oshawa,383 GOTHIC DR,L1G7R6,-78.8404984,43.9144494,549900.0,3,1,2-Storey,Eastdale,Central Air,3.0,E,Y,139.06,35.77,Private,Y,Gas,Attached,Forced Air,1.0,2.0,None,Living,Dining,Kitchen,Family,Master,2nd Br,7.0,Sewers,4657.0,1.0,3.0,10,4.0,15.87,11.73,16.836000000000002,25.299999999999997,15.959999999999999,14.62
Ontario,Toronto,50 TIDEFALL DR,M1W1J2,-79.32003940000001,43.7848403,975000.0,3,1,2-Storey,L'Amoreaux,Central Air,3.0,N,N,110.0,42.0,Private,Y,Gas,Attached,Forced Air,1.0,2.0,None,Living,Dining,Kitchen,Master,Br,Br,7.0,Sewers,3994.69,1.0,3.0,8,4.0,19.08,7.839999999999999,13.049999999999999,15.36,10.14,11.100000000000001
Ontario,Halton Hills,32 GREYSTONE CRES,L7G1G9,-79.8896847,43.6448265,499000.0,3,1,Bungalow,Georgetown,None,2.0,E,Y,143.0,50.0,Pvt Double,N,Gas,None,Forced Air,1.0,3.0,None,Living,Dining,Family,Kitchen,Master,Br,7.0,Sewers,3763.6,0.0,3.0,18,3.0,32.3676,10.5678,14.485499999999998,11.3076,12.925600000000001,11.900200000000002
Ontario,New Tecumseth,119 TECUMSETH PINES DR,L0G1W0,-79.78626009999999,43.9900891,380000.0,3,1,Bungalow,Rural New Tecumseth,Central Air,2.0,S,N,1.0,1.0,Private,N,Gas,Attached,Forced Air,1.0,1.0,None,Kitchen,Dining,Living,Den,Master,2nd Br,7.0,Septic,2032.68,1.0,1.0,24,2.0,8.3875,9.302499999999998,19.2852,8.8434,16.8505,11.132499999999999
Ontario,Whitby,601 ATHOL ST,L1N3Z9,-78.937106,43.875169,524900.0,3,1,Bungalow,Downtown Whitby,Central Air,2.0,E,Y,136.0,54.0,Private,Y,Gas,Detached,Forced Air,1.0,2.0,None,Living,Dining,Kitchen,Breakfast,Master,2nd Br,8.0,Sewers,3672.61,1.0,3.0,16,2.0,18.13,9.450000000000001,12.6368,7.946000000000001,9.93,7.5
Ontario,Clarington,49 GIMBLETT ST,L1C0S2,-78.6960005,43.9329977,769500.0,3,1,2-Storey,Bowmanville,Central Air,3.0,S,N,114.0,55.11,Pvt Double,Y,Gas,Attached,Forced Air,1.0,4.0,None,Kitchen,Breakfast,Great Rm,Dining,Master,Br,8.0,Sewers,5135.0,2.0,6.0,23,3.0,19.8856,19.8856,20.052000000000003,15.065600000000002,19.467,20.496
Ontario,Peterborough,220 WOLFE ST,K9J2K9,-78.32235849999999,44.29854,649900.0,12,1,2-Storey,Downtown,None,2.0,N,N,192.0,51.75,Mutual,N,Gas,Attached,Forced Air,2.0,6.0,Abv Grnd,Kitchen,Living,Dining,Kitchen,Master,2nd Br,16.0,Sewers,3793.12,2.0,8.0,23,8.0,17.717399999999998,13.213,18.433799999999998,16.3404,10.8852,11.793600000000001
Ontario,Mississauga,3328 SUNLIGHT ST,L5M0G8,-79.7373479,43.5527209,839000.0,3,1,2-Storey,Churchill Meadows,Central Air,4.0,S,Y,104.99,22.31,Private,N,Gas,Attached,Forced Air,1.0,1.0,None,Living,Dining,Family,Kitchen,Breakfast,Master,10.0,Sewers,4259.6,1.0,2.0,29,5.0,25.0983,25.0983,13.3712,18.796400000000002,18.796400000000002,17.6016
Ontario,Barrie,42 MORTON CRES,L4N7T4,-79.72362729999999,44.4093813,449900.0,3,1,2-Storey,West Bayfield,Central Air,3.0,W,Y,0.0,65.81,Pvt Double,Y,Gas,Attached,Forced Air,1.0,4.0,None,Living,Dining,Kitchen,Master,2nd Br,3rd Br,9.0,Sewers,3493.0,1.0,5.0,12,4.0,17.9716,8.2863,13.876399999999999,12.0646,8.9694,6.8289
Ontario,Milton,511 COLLIS CRT,L9T5M7,-79.8382271,43.531270899999996,699900.0,3,1,2-Storey,Clarke,Central Air,3.0,N,Y,80.38,30.02,Private,Y,Gas,Built-In,Forced Air,1.0,1.0,None,Living,Dining,Family,Kitchen,Master,2nd Br,8.0,Sewers,2951.34,1.0,2.0,16,3.0,18.3618,18.3618,15.0183,15.6045,14.780400000000002,10.0899
Ontario,Markham,55 PEARL LAKE RD,L6B0X3,-79.21721935272221,43.8898396466825,1189000.0,3,1,2-Storey,Cornell,Central Air,5.0,N,Y,82.0,36.0,Private,Y,Gas,Built-In,Forced Air,1.0,5.0,None,Living,Dining,Kitchen,Breakfast,Family,Den,10.0,Sewers,5660.8,2.0,5.0,7,6.0,22.428,22.428,12.8904,14.148000000000001,24.0516,13.8292
